año_inscripcion_facultad,cantidad_egresados,proporcion,anio_egreso
2006,3,0.05555555555555555,2018
2007,1,0.018518518518518517,2018
2008,2,0.037037037037037035,2018
2009,2,0.037037037037037035,2018
2010,5,0.09259259259259259,2018
2011,12,0.2222222222222222,2018
2012,15,0.2777777777777778,2018
2013,12,0.2222222222222222,2018
2014,1,0.018518518518518517,2018
2016,1,0.018518518518518517,2018
