año_inscripcion_facultad,cantidad_egresados,proporcion,anio_egreso
2005,3,0.14285714285714285,2013
2006,4,0.19047619047619047,2013
2007,8,0.38095238095238093,2013
2008,3,0.14285714285714285,2013
2009,3,0.14285714285714285,2013
