año_inscripcion_facultad,cantidad_egresados,proporcion,anio_egreso
2005,1,0.022222222222222223,2021
2006,1,0.022222222222222223,2021
2007,2,0.044444444444444446,2021
2008,5,0.1111111111111111,2021
2009,1,0.022222222222222223,2021
2010,6,0.13333333333333333,2021
2011,6,0.13333333333333333,2021
2012,5,0.1111111111111111,2021
2013,7,0.15555555555555556,2021
2014,4,0.08888888888888889,2021
2015,3,0.06666666666666667,2021
2016,3,0.06666666666666667,2021
2018,1,0.022222222222222223,2021
