año_inscripcion_facultad,cantidad_egresados,proporcion,anio_egreso
2005,5,0.04854368932038835,2015
2006,12,0.11650485436893204,2015
2007,17,0.1650485436893204,2015
2008,19,0.18446601941747573,2015
2009,14,0.13592233009708737,2015
2010,34,0.3300970873786408,2015
2011,2,0.019417475728155338,2015
